ticker,isin,name,currency,sector,country
RU000A10AZY5,RU000A10AZY5,АПРИ БО-002Р-09,RUB,RealEstate,Россия
RU000A109825,RU000A109825,Азбука Вкуса БОП3,RUB,Consumer,Россия
RU000A10E4Y1,RU000A10E4Y1,Аэрофьюэлз003Р-01,RUB,Energy,Россия
RU000A0JWT91,RU000A0JWT91,Удмуртская республика 2016,RUB,Municipal,Россия
RU000A10F6H0,RU000A10F6H0,ПИР БО-06-001P,RUB,Industrials,Россия
RU000A106B51,RU000A106B51,МФК Быстроденьги 002Р-02,RUB,Financial,Россия
RU000A10EDV0,RU000A10EDV0,АйДи Коллект 001P-07,RUB,Financial,Россия
RU000A1078X8,RU000A1078X8,ДиректЛизинг БО 002Р-02,RUB,Financial,Россия
RU000A10F595,RU000A10F595,Транспортная ЛК 001P-05,RUB,Other,Россия
RU000A101SD8,RU000A101SD8,ГТЛК БО 001P-19,RUB,Financial,Россия
RU000A10DSX6,RU000A10DSX6,ТАЛЬВЕН БО-П01,RUB,RealEstate,Россия
RU000A10B9Q9,RU000A10B9Q9,Глоракс 001Р-04,RUB,RealEstate,Россия
RU000A10EYH5,RU000A10EYH5,Группа ЛСР 002Р-01,RUB,RealEstate,Россия
RU000A10C6U6,RU000A10C6U6,МГКЛ 001Р-08,RUB,Financial,Россия
RU000A10ASF9,RU000A10ASF9,Сибирское Стекло БО-01,RUB,Other,Россия
RU000A106SE5,RU000A106SE5,Фордевинд 04,RUB,Financial,Россия
RU000A107GT6,RU000A107GT6,СЕЛЛ-Сервис БО-01,RUB,Consumer,Россия
RU000A10D1J9,RU000A10D1J9,Электрорешения 001Р-02,RUB,Other,Россия
RU000A107UX9,RU000A107UX9,Газпром нефть БО 003P-11R,RUB,Energy,Россия
RU000A10AG48,RU000A10AG48,АПРИ БО-002Р-08,RUB,RealEstate,Россия
RU000A10E6J7,RU000A10E6J7,Страна Девелопмент 002Р-02,RUB,RealEstate,Россия
RU000A10EPV4,RU000A10EPV4,Симпл Солюшнз Кэпитл 001Р-02,RUB,Other,Россия
RU000A0JXS59,RU000A0JXS59,Почта России БО-001P-03,RUB,Other,Россия
RU000A10C6Z5,RU000A10C6Z5,Легенда БО 002Р-04,RUB,Consumer,
RU000A109KV0,RU000A109KV0,МСП Банк 001P-02,RUB,Financial,Россия
RU000A10ECA6,RU000A10ECA6,ЛК АдвансТрак 001Р-02,RUB,Other,Россия
RU000A10EQ83,RU000A10EQ83,ГК Самолет 002P-03,RUB,RealEstate,Россия
RU000A107S85,RU000A107S85,МФК Саммит 001Р-03,RUB,Financial,Россия
RU000A10DZH4,RU000A10DZH4,АПРИ БО-002Р-12,RUB,RealEstate,Россия
RU000A10EN78,RU000A10EN78,Бизнес Альянс 001P-09,RUB,Financial,Россия
RU000A10DMN0,RU000A10DMN0,реСтор 001Р-02,RUB,Consumer,Россия
RU000A10C3B3,RU000A10C3B3,МФК Быстроденьги 003Р-01,RUB,Financial,Россия
RU000A10D4W6,RU000A10D4W6,Село Зелёное 001Р-01,RUB,Consumer,Россия
RU000A1082M3,RU000A1082M3,Рекорд трейд БО-01,RUB,Energy,Россия
RU000A108ZU2,RU000A108ZU2,МГКЛ 001Р-06,RUB,Financial,Россия
RU000A108RK0,RU000A108RK0,ТД РКС 002Р-04,RUB,Consumer,Россия
RU000A10DJS5,RU000A10DJS5,ПКО СЗА БО-05,RUB,Financial,Россия
RU000A1094W7,RU000A1094W7,Хромос Инжиниринг БО-02,RUB,Other,Россия
RU000A10DBS2,RU000A10DBS2,Энергоника 001Р-07,RUB,Energy,Россия
RU000A10BWN3,RU000A10BWN3,ТАЛК 002P-02,RUB,Financial,
RU000A106YN4,RU000A106YN4,Группа Продовольствие 001P-03,RUB,Consumer,Россия
RU000A10FD04,RU000A10FD04,Сибирское Стекло БО-04,RUB,Other,Россия
RU000A10B0S4,RU000A10B0S4,Кокс 001P-03,RUB,Materials,Россия
RU000A10ATC4,RU000A10ATC4,МГКЛ 001Р-07,RUB,Financial,Россия
RU000A107SG8,RU000A107SG8,Симпл Солюшнз Кэпитл 001Р-01,RUB,Other,Россия
RU000A10A414,RU000A10A414,Первое клиентское бюро 001Р-06,RUB,Financial,Россия
RU000A10DPJ1,RU000A10DPJ1,Группа Продовольствие БО-02,RUB,Consumer,Россия
RU000A10CTG1,RU000A10CTG1,Миррико БО-П05,RUB,Materials,Россия
RU000A107UA7,RU000A107UA7,Банк ГПБ БО 005Р-03Р,RUB,Financial,Россия
RU000A10DTP0,RU000A10DTP0,ПИР БО-05-001P,RUB,Industrials,Россия
RU000A106L67,RU000A106L67,Кириллица БО-02,RUB,Energy,Россия
RU000A1082Q4,RU000A1082Q4,Банк ВТБ ЗО-Т1,RUB,Financial,Россия
RU000A0JWZY6,RU000A0JWZY6,АФК Система БО-001P-05,RUB,Financial,Россия
RU000A10F0W2,RU000A10F0W2,АйДи Коллект 001P-08,RUB,Financial,Россия
RU000A10EHJ6,RU000A10EHJ6,ГК Пионер БО 002P-03,RUB,RealEstate,Россия
RU000A10FAL4,RU000A10FAL4,ИСП 001Р-01,RUB,Industrials,Россия
RU000A10BQ60,RU000A10BQ60,РОЛЬФ БО 001Р-08,RUB,Consumer,Россия
RU000A10E6S8,RU000A10E6S8,ТД РКС 002Р-07,RUB,Consumer,Россия
RU000A10DD97,RU000A10DD97,Росинтер Холдинг БО-02,RUB,Consumer,Россия
RU000A108KT6,RU000A108KT6,Росагролизинг 002P-01,RUB,Financial,Россия
RU000A10E4F0,RU000A10E4F0,Ломбард 888 БО-01,RUB,Financial,Россия
RU000A10C5B8,RU000A10C5B8,Денум Солюшнз 001Р-01,RUB,Other,
RU000A100QA0,RU000A100QA0,ГК Самолет БО-П06,RUB,RealEstate,Россия
RU000A10CU97,RU000A10CU97,Лизинг-Трейд 001P-12,RUB,Financial,Россия
RU000A107G63,RU000A107G63,ДжетЛенд БО-01,RUB,Financial,Россия
RU000A10EL13,RU000A10EL13,ПЭТ ПЛАСТ 001Р-02,RUB,Other,Россия
RU000A0ZYAP9,RU000A0ZYAP9,ГТЛК 001P-06,RUB,Financial,Россия
RU000A106R79,RU000A106R79,Энергоника 001Р-04,RUB,Energy,Россия
RU000A107WD7,RU000A107WD7,Мани Капитал 001P-03,RUB,Financial,Россия
RU000A1082K7,RU000A1082K7,МФК ВЭББАНКИР 06,RUB,Financial,Россия
RU000A106SL0,RU000A106SL0,Истринская Сыроварня БО-02,RUB,Consumer,Россия
RU000A107F07,RU000A107F07,Унител БО-П01,RUB,Telecom,Россия
RU000A108Q94,RU000A108Q94,МегаФон БО-002P-05,RUB,Telecom,Россия
RU000A1053P7,RU000A1053P7,Сегежа 002P-05R,RUB,Materials,Россия
RU000A104XJ9,RU000A104XJ9,МГКЛ 001Р-01,RUB,Financial,Россия
RU000A10EPU6,RU000A10EPU6,АВТОАССИСТАНС 001P-01,RUB,Other,Россия
RU000A106WZ2,RU000A106WZ2,АПРИ БО-002Р-03,RUB,RealEstate,Россия
RU000A105WZ4,RU000A105WZ4,Лизинг-Трейд 001P-07,RUB,Financial,Россия
RU000A107HH9,RU000A107HH9,Газпром нефть БО 003P-09R,RUB,Energy,Россия
RU000A105VQ5,RU000A105VQ5,Россети БО 001P-08R,RUB,Utilities,Россия
RU000A10AHB1,RU000A10AHB1,Новые Технологии 001Р-01,RUB,Materials,Россия
RU000A109S91,RU000A109S91,Россети Московский регион БО1Р07,RUB,Utilities,Россия
RU000A10DRX8,RU000A10DRX8,ЗООПТ БО-01,RUB,Other,Россия
RU000A107KR2,RU000A107KR2,МигКредит БО-04,RUB,Financial,Россия
RU000A10B7N0,RU000A10B7N0,Биовитрум 001Р-01,RUB,Other,Россия
RU000A10ENT3,RU000A10ENT3,ПКО Финэква 001Р-02,RUB,Financial,Россия
RU000A10E7K3,RU000A10E7K3,реСтор 001Р-03,RUB,Consumer,Россия
RU000A10DPT0,RU000A10DPT0,Реиннольц 001Р-04,RUB,Other,Россия
RU000A106PY9,RU000A106PY9,Неолизинг БО-1,RUB,Consumer,Россия
RU000A1074F4,RU000A1074F4,Мани Капитал 001P-01,RUB,Financial,Россия
RU000A10DY50,RU000A10DY50,ГК Сегежа 003P-08R,RUB,Materials,Россия
RU000A10C9Z9,RU000A10C9Z9,УПТК-65 001Р-01,RUB,Materials,Россия
RU000A103372,RU000A103372,АФК Система БО 001P-20,RUB,Financial,Россия
RU000A10EQV2,RU000A10EQV2,Биовитрум 001Р-02,RUB,Other,Россия
RU000A10BRN3,RU000A10BRN3,Сибирский КХП 001P-04,RUB,Other,Россия
RU000A107BH2,RU000A107BH2,ИЛС БО-01-001P,RUB,Consumer,Россия
RU000A108WY1,RU000A108WY1,Металлоинвест 001P-08,RUB,Industrials,Россия
RU000A107R29,RU000A107R29,ЕнисейАгроСоюз БО 001P-01,RUB,Consumer,Россия
RU000A10EQD0,RU000A10EQD0,ЛК Роделен БО 002P-05,RUB,Financial,Россия
RU000A10BNK8,RU000A10BNK8,Энергоника 001Р-06,RUB,Energy,Россия
RU000A10D3P2,RU000A10D3P2,Южноуральский ЛЦ 001Р-01,RUB,Other,Россия
RU000A0ZZ4P9,RU000A0ZZ4P9,РЖД БО 001Р-06R,RUB,Industrials,Россия
RU000A10EN37,RU000A10EN37,КАМАЗ БО-П21,RUB,Industrials,Россия
RU000A10DG78,RU000A10DG78,ЛК АдвансТрак 001Р-01,RUB,Other,Россия
RU000A10EAB8,RU000A10EAB8,Аренза-Про 001P-07,RUB,Financial,Россия
RU000A10EAQ6,RU000A10EAQ6,КРОНОС БО-01,RUB,Other,Россия
RU000A10CS91,RU000A10CS91,Росагролизинг 002P-04,RUB,Financial,Россия
RU000A102SM7,RU000A102SM7,СДЭК-Глобал БО-П01,RUB,Consumer,Россия
RU000A106JX4,RU000A106JX4,ЕАБР 003P-008,RUB,Financial,Казахстан
RU000A10A4C1,RU000A10A4C1,Энергоника 001Р-05,RUB,Energy,Россия
RU000A105M59,RU000A105M59,ЛК Роделен БО 001Р-03,RUB,Financial,Россия
RU000A10EXG9,RU000A10EXG9,ПРОГРЕСС 001Р-01,RUB,Other,Россия
RU000A10CST6,RU000A10CST6,СКС ЛОМБАРД БО-02,RUB,Financial,Россия
RU000A10A794,RU000A10A794,АвтоМоё БО-01-CNY,RUB,Other,Россия
RU000A10ASD4,RU000A10ASD4,РОЛЬФ БО 001Р-06,RUB,Consumer,Россия
RU000A10DWP4,RU000A10DWP4,ЦЕНТР-К БО-01,RUB,Other,Россия
RU000A10CH03,RU000A10CH03,Эфферон 001Р-01,RUB,HealthCare,Россия
RU000A107WF2,RU000A107WF2,ПИР БО-01-001P,RUB,Industrials,Россия
RU000A106Q47,RU000A106Q47,Фордевинд 03,RUB,Financial,Россия
RU000A107209,RU000A107209,Сибирское Стекло БО-П04,RUB,Other,Россия
RU000A10BYR0,RU000A10BYR0,Самокат БО-03,RUB,Other,Россия
RU000A10CTJ5,RU000A10CTJ5,БЭЛТИ-ГРАНД БО-П08,RUB,Financial,Россия
RU000A103VD8,RU000A103VD8,МСБ-Лизинг 002P-05,RUB,Financial,Россия
RU000A106YH6,RU000A106YH6,Банк ГПБ БО 003Р-01Р,RUB,Financial,Россия
RU000A106KT0,RU000A106KT0,МигКредит БО-02,RUB,Financial,Россия
RU000A105XE7,RU000A105XE7,ВымпелКом 001Р-02,RUB,Telecom,Россия
RU000A10BS68,RU000A10BS68,Уральская Сталь БО-001Р-04,RUB,Materials,Россия
RU000A106RJ6,RU000A106RJ6,Озон 001Р-02,RUB,HealthCare,Россия
RU000A101GD3,RU000A101GD3,ГТЛК БО 001P-16,RUB,Financial,Россия
RU000A10F4Z7,RU000A10F4Z7,МФК Быстроденьги 003Р-02,RUB,Financial,Россия
RU000A10DTW6,RU000A10DTW6,Пионер-Лизинг БО8,RUB,Financial,Россия
RU000A10EMJ6,RU000A10EMJ6,ТЕХНО Лизинг 001Р-08,RUB,Financial,Россия
RU000A107FG5,RU000A107FG5,Транс-Миссия БО-02,RUB,Consumer,Россия
RU000A107795,RU000A107795,МФК Лайм-Займ 04,RUB,Financial,Россия
RU000A108AK6,RU000A108AK6,Фордевинд 05,RUB,Financial,Россия
RU000A10EXU0,RU000A10EXU0,ЛК АдвансТрак 001Р-03,RUB,Other,Россия
RU000A109SZ4,RU000A109SZ4,МегаФон БО-002P-07,RUB,Telecom,Россия
RU000A108LN7,RU000A108LN7,Смартфакт БО-03-001P,RUB,Financial,Россия
RU000A10EB07,RU000A10EB07,МСБ-Лизинг 003P-07,RUB,Financial,Россия
RU000A0ZZ505,RU000A0ZZ505,Россельхозбанк 09Т1,RUB,Financial,Россия
RU000A10CM89,RU000A10CM89,КИФА БО-01,RUB,Consumer,Россия
RU000A10B6K8,RU000A10B6K8,Технология БО-02,RUB,Materials,Россия
RU000A104362,RU000A104362,Восточная Стивидорная Компания 1P-02R,RUB,Industrials,Россия
RU000A106ZQ4,RU000A106ZQ4,Феррум БП1,RUB,Other,Россия
RU000A106037,RU000A106037,РусГидро БО-П10,RUB,Utilities,Россия
RU000A107M32,RU000A107M32,Аквилон-Лизинг БО-03-001P,RUB,Financial,Россия
RU000A10D3T4,RU000A10D3T4,ПКО СЗА БО-04,RUB,Financial,Россия
RU000A10DYZ9,RU000A10DYZ9,АСГ ТРАНСФОРМАТОРЕН БО-01,RUB,Other,Россия
RU000A108JQ4,RU000A108JQ4,Альфа-Банк ЗО-350,RUB,Financial,Россия
RU000A105YH8,RU000A105YH8,ВЭБ.РФ ПБО-002Р-36,RUB,Financial,Россия
RU000A109T74,RU000A109T74,АйДи Коллект 001P-02,RUB,Financial,Россия
RU000A109DT9,RU000A109DT9,Росагролизинг 002P-03,RUB,Financial,Россия
RU000A106HF5,RU000A106HF5,Электрорешения 001Р-01,RUB,Other,Россия
RU000A108AJ8,RU000A108AJ8,МСБ-Лизинг 003P-03,RUB,Financial,Россия
RU000A10AYU6,RU000A10AYU6,МФК Мани Мен БО-01,RUB,Financial,Россия
RU000A10DTT2,RU000A10DTT2,Совкомбанк Лизинг БО-П18,RUB,Financial,Россия
RU000A10D4V8,RU000A10D4V8,АйДи Коллект 001P-06,RUB,Financial,Россия
RU000A107480,RU000A107480,Лизинг-Трейд 001P-10,RUB,Financial,Россия
RU000A10DJM8,RU000A10DJM8,Аквилон-Лизинг БО-04-001P,RUB,Financial,Россия
RU000A10DY01,RU000A10DY01,ГК Пионер БО 002P-02,RUB,RealEstate,Россия
RU000A10BV89,RU000A10BV89,Арктик Технолоджи Сервис БО-01,RUB,Materials,
RU000A10CJ84,RU000A10CJ84,Сибирское Стекло БО-02,RUB,Other,Россия
RU000A104ZU1,RU000A104ZU1,АО им. Т.Г. Шевченко 001P-04,RUB,Consumer,Россия
RU000A10D4E4,RU000A10D4E4,Векус БО-01,RUB,,Россия
RU000A107AU7,RU000A107AU7,ВЭБ.РФ ПБО-002Р-39,RUB,Financial,Россия
RU000A106NT4,RU000A106NT4,ПИМ БО-02,RUB,IT,Россия
RU000A1089L0,RU000A1089L0,АСВ БО-02-001P,RUB,Other,Россия
RU000A1070G0,RU000A1070G0,МФК Быстроденьги 002Р-03,RUB,Financial,Россия
RU000A10EPT8,RU000A10EPT8,ДиректЛизинг БО 002Р-06,RUB,Financial,Россия
RU000A10AG22,RU000A10AG22,Эн+ Гидро 001РС-06,RUB,Energy,Россия
RU000A109QN4,RU000A109QN4,Экспобанк 001P-02,RUB,Financial,Россия
RU000A107076,RU000A107076,ЛК Роделен БО 002P-01,RUB,Financial,Россия
RU000A10EFW3,RU000A10EFW3,Лазерные системы БО-02,RUB,Other,Россия
RU000A1076A0,RU000A1076A0,БЭЛТИ-ГРАНД БО-П06,RUB,Financial,Россия
RU000A109B82,RU000A109B82,Бизнес Альянс 001P-06,RUB,Financial,Россия
RU000A107FZ5,RU000A107FZ5,АПРИ БО-002Р-04,RUB,RealEstate,Россия
RU000A105WK6,RU000A105WK6,ВымпелКом 001Р-04,RUB,Telecom,Россия
RU000A10CCJ1,RU000A10CCJ1,Славянск ЭКО ЭКО 001Р-04,RUB,Energy,Россия
RU000A108L65,RU000A108L65,АйДи Коллект 07,RUB,Financial,Россия
RU000A104V00,RU000A104V00,Пионер-Лизинг БР5,RUB,Financial,Россия
RU000A102556,RU000A102556,СЭЗ им. Серго Орджоникидзе 001Р-02,RUB,Industrials,Россия
RU000A10ERA4,RU000A10ERA4,ЭкономЛизинг 002Р-02,RUB,Financial,Россия
RU000A108462,RU000A108462,МФК Джой Мани 001P-02,RUB,Financial,Россия
RU000A107AZ6,RU000A107AZ6,МФК Саммит 001Р-02,RUB,Financial,Россия
RU000A108VM8,RU000A108VM8,Ред Софт БО 002Р-05,RUB,IT,Россия
RU000A10B2D2,RU000A10B2D2,Патриот Групп 001Р-01,RUB,Consumer,Россия
RU000A10AEE2,RU000A10AEE2,ТГК-14 001Р-04,RUB,Utilities,Россия
RU000A10BGC9,RU000A10BGC9,МФК Мани Мен БО-02-01,RUB,Financial,
RU000A102SV8,RU000A102SV8,АФК Система БО 001P-18,RUB,Financial,Россия
RU000A10BLP1,RU000A10BLP1,Регион-Продукт БО-01,RUB,Consumer,Россия
RU000A10CT09,RU000A10CT09,Интел Коллект БО-01,RUB,Financial,Россия
RU000A105DS9,RU000A105DS9,АПРИ БО-002Р-01,RUB,RealEstate,Россия
RU000A10AFQ3,RU000A10AFQ3,Миррико БО-П02,RUB,Materials,Россия
RU000A107YT9,RU000A107YT9,Агрофирма Рубеж 001Р-02,RUB,Consumer,Россия
RU000A10ERH9,RU000A10ERH9,АВТОБАН-Финанс БО-П09,RUB,Financial,Россия
RU000A105SK4,RU000A105SK4,ЛК Роделен БО 001Р-04,RUB,Financial,Россия
RU000A10C5J1,RU000A10C5J1,Талан-Финанс БО 001Р-04,RUB,Financial,Россия
RU000A10DLN2,RU000A10DLN2,ПКО Финэква 001Р-01,RUB,Financial,Россия
RU000A10E9V6,RU000A10E9V6,ПЕРВОУРАЛЬСКБАНК 001Р-02,RUB,Financial,Россия
RU000A109NA8,RU000A109NA8,СОЛИД СпецАвтоТехЛизинг 01,RUB,Financial,Россия
RU000A10CZ35,RU000A10CZ35,Транспортная ЛК 001P-04,RUB,Other,Россия
RU000A105SP3,RU000A105SP3,Сегежа 003P-02R,RUB,Materials,Россия
RU000A10DY27,RU000A10DY27,Артген БО-02,RUB,HealthCare,Россия
RU000A10CF88,RU000A10CF88,Банк ГПБ БО 006Р-01P,RUB,Energy,Россия
RU000A107DM8,RU000A107DM8,Росагролизинг 001P-04,RUB,Financial,Россия
RU000A1098T4,RU000A1098T4,СибСульфур БО-01-001P,RUB,Materials,Россия
RU000A1067H4,RU000A1067H4,Легенда БО 002Р-01,RUB,Consumer,Россия
RU000A10CU30,RU000A10CU30,Патриот Групп 001Р-02,RUB,Consumer,Россия
RU000A10B4T4,RU000A10B4T4,Пионер-Лизинг БО7,RUB,Financial,Россия
RU000A107BP5,RU000A107BP5,Сегежа 003P-03R,RUB,Materials,Россия
RU000A104CF1,RU000A104CF1,Солид-Лизинг 01,RUB,Financial,Россия
RU000A108VL0,RU000A108VL0,Банк ГПБ БО 005Р-12Р,RUB,Energy,Россия
RU000A10EF11,RU000A10EF11,Промомед ДМ 002P-03,RUB,HealthCare,Россия
RU000A104FG2,RU000A104FG2,Сегежа 002P-03R,RUB,Materials,Россия
RU000A106169,RU000A106169,ППК РЭО 02,RUB,Other,Россия
RU000A10B727,RU000A10B727,МСБ-Лизинг 003P-05,RUB,Financial,Россия
RU000A10F710,RU000A10F710,Южноуральский ЛЦ 001Р-02,RUB,Other,Россия
RU000A10DLC5,RU000A10DLC5,АСВ БО-04-001P,RUB,Other,Россия
RU000A0ZYWU3,RU000A0ZYWU3,АФК Система БО 001P-08,RUB,Financial,Россия
RU000A10AYD2,RU000A10AYD2,Новые Технологии 001Р-03,RUB,Materials,Россия
RU000A10C5U8,RU000A10C5U8,Гидромашсервис 001Р-05,RUB,Consumer,
RU000A10A1N4,RU000A10A1N4,Альфа-Лизинг БО-02,RUB,Financial,Россия
RU000A106VN0,RU000A106VN0,Трейдберри БО-01,RUB,Consumer,Россия
RU000A109JS8,RU000A109JS8,Ростелеком 001P-11R,RUB,Telecom,Россия
RU000A10C3N8,RU000A10C3N8,Миррико БО-П03,RUB,Materials,
RU000A10E5S0,RU000A10E5S0,ТАЛК 002P-04,RUB,Financial,Россия
RU000A104WZ7,RU000A104WZ7,Электроаппарат БО-01,RUB,Utilities,Россия
RU000A10AC67,RU000A10AC67,ВОКСИС 01,RUB,Other,Россия
RU000A105W08,RU000A105W08,Металлоинвест 001P-04,RUB,Industrials,Россия
RU000A106EV9,RU000A106EV9,КИФА 001P-01,RUB,Consumer,Россия
RU000A10BHX3,RU000A10BHX3,Сибирский КХП 001P-03,RUB,Other,Россия
RU000A107FN1,RU000A107FN1,ТЕХНО Лизинг 001Р-06,RUB,Financial,Россия
RU000A100W60,RU000A100W60,Европлан БО 03,RUB,Other,Россия
RU000A1094T3,RU000A1094T3,ДиректЛизинг БО 002Р-03,RUB,Financial,Россия
RU000A10ERS6,RU000A10ERS6,Бустер.Ру БО-03,RUB,Financial,Россия
RU000A10B735,RU000A10B735,МСБ-Лизинг 003P-04,RUB,Financial,Россия
RU000A102GJ8,RU000A102GJ8,Банк ГПБ БО 001Р-19Р,RUB,Financial,Россия
RU000A10BNE1,RU000A10BNE1,Компания Симпл 001Р-03,RUB,Other,Россия
RU000A108BX7,RU000A108BX7,Татнефтехим 001-P-02,RUB,Consumer,Россия
RU000A10D4S4,RU000A10D4S4,ПЭТ ПЛАСТ 001Р-01,RUB,Other,Россия
RU000A1084N7,RU000A1084N7,Сергиевское БО-01,RUB,Other,Россия
RU000A10F8G8,RU000A10F8G8,СПМК БО-03,RUB,Consumer,Россия
RU000A1074N8,RU000A1074N8,Практика ЛК 001Р-02,RUB,Industrials,Россия
RU000A10CLT1,RU000A10CLT1,СФО РЛО-2 класс А А,RUB,Other,Россия
RU000A1075R6,RU000A1075R6,Регион-Продукт БО 001Р-04,RUB,Consumer,Россия
RU000A106GB6,RU000A106GB6,Лизинг-Трейд 001P-09,RUB,Financial,Россия
RU000A103RL9,RU000A103RL9,Петроинжиниринг 001P-01,RUB,Materials,Россия
RU000A107P62,RU000A107P62,Сибирский КХП 001P-02,RUB,Other,Россия
RU000A10AFT7,RU000A10AFT7,ЭР-Телеком Холдинг ПБО-02-07,RUB,Telecom,Россия
RU000A0ZYR91,RU000A0ZYR91,ГТЛК БО 001Р-08,RUB,Financial,Россия
RU000A102FS1,RU000A102FS1,АФК Система БО 001P-16,RUB,Financial,Россия
RU000A0ZYKH5,RU000A0ZYKH5,Оренбургская область 35004,RUB,Municipal,Россия
RU000A108YZ4,RU000A108YZ4,Михайловский молочный завод 001P-01,RUB,Consumer,Россия
RU000A10B5A1,RU000A10B5A1,Бианка Премиум БО-02,RUB,Other,Россия
RU000A10BJL4,RU000A10BJL4,Транспортная ЛК 001P-02,RUB,Other,Россия
RU000A104Z71,RU000A104Z71,Биннофарм Групп 001Р-02,RUB,HealthCare,Россия
RU000A10E4U9,RU000A10E4U9,БЭЛТИ-ГРАНД БО-П09,RUB,Financial,Россия
RU000A106U90,RU000A106U90,Проект 111 001Р-01,RUB,Consumer,Россия
RU000A107NJ3,RU000A107NJ3,Лизинг-Трейд 001P-11,RUB,Financial,Россия
RU000A106GY8,RU000A106GY8,ДиректЛизинг БО 002Р-01,RUB,Financial,Россия
RU000A10EYX2,RU000A10EYX2,МегаФон БО-002Р-11,RUB,Telecom,Россия
RU000A10B4W8,RU000A10B4W8,СИБУР Холдинг 001Р-05,RUB,Energy,Россия
RU000A104EP6,RU000A104EP6,НЗРМ БО-01,RUB,Materials,Россия
RU000A10C626,RU000A10C626,ЛК Роделен БО 002P-04,RUB,Financial,
RU000A10D1U6,RU000A10D1U6,Бустер.Ру БО-01,RUB,Financial,Россия
RU000A10DSU2,RU000A10DSU2,КЛВЗ КРИСТАЛЛ 001P-04,RUB,Consumer,Россия
RU000A1041B2,RU000A1041B2,Сегежа 002P-01R,RUB,Materials,Россия
RU000A1089A3,RU000A1089A3,А Спэйс 001Р-01,RUB,RealEstate,Россия
RU000A0JXN21,RU000A0JXN21,АФК Система БО-001P-06,RUB,Financial,Россия
RU000A10B925,RU000A10B925,ЕнисейАгроСоюз БО 001P-02,RUB,Consumer,Россия
RU000A106UK8,RU000A106UK8,МигКредит БО-03,RUB,Financial,Россия
RU000A106MV2,RU000A106MV2,МГКЛ 001Р-04,RUB,Financial,Россия
RU000A103M36,RU000A103M36,ТрансФин-М 001P-07,RUB,Financial,Россия
RU000A10ARZ9,RU000A10ARZ9,ТГК-14 001Р-06,RUB,Utilities,Россия
RU000A10DTB0,RU000A10DTB0,ЭЛТЕРА БО-01,RUB,Industrials,Россия
RU000A100DG5,RU000A100DG5,Европлан БО 06,RUB,Other,Россия
RU000A107L82,RU000A107L82,Совкомбанк Т1-01,RUB,Financial,Россия
RU000A105HH3,RU000A105HH3,РЕСО-Лизинг БО-02П-02,RUB,Financial,Россия
RU000A103UL3,RU000A103UL3,Татнефтехим 001-P-01,RUB,Consumer,Россия
RU000A105LS2,RU000A105LS2,Реиннольц 001Р-02,RUB,Other,Россия
RU000A0ZYBM4,RU000A0ZYBM4,Альфа-Банк БО-21,RUB,Financial,Россия
RU000A102K39,RU000A102K39,РЕСО-Лизинг БО-П-08,RUB,Financial,Россия
RU000A1097X8,RU000A1097X8,Бианка Премиум БО-01,RUB,Other,Россия
RU000A10EC48,RU000A10EC48,ПКО СЗА БО-06,RUB,Financial,Россия
RU000A109LC8,RU000A109LC8,РОЛЬФ БО 001Р-03,RUB,Consumer,Россия
RU000A1092S9,RU000A1092S9,Элемент Лизинг БО 001P-09,RUB,Financial,Россия
RU000A108CE5,RU000A108CE5,Ю Ди Пи Авто БО-01,RUB,IT,Россия
RU000A107UB5,RU000A107UB5,МГКЛ 001Р-05,RUB,Financial,Россия
RU000A1070A3,RU000A1070A3,Охта Групп БО-П03,RUB,RealEstate,Россия
RU000A10D491,RU000A10D491,Банк ГПБ БО 006Р-03P,RUB,Energy,Россия
RU000A106RB3,RU000A106RB3,АСВ БО-01-001P,RUB,Other,Россия
RU000A1094U1,RU000A1094U1,Байсэл 001P-01,RUB,Other,Россия
RU000A1042W6,RU000A1042W6,ВЭБ.РФ ПБО-002Р-31,RUB,Financial,Россия
RU000A0JWVL2,RU000A0JWVL2,Европлан БО 07,RUB,Other,Россия
RU000A109JX8,RU000A109JX8,Лазерные системы БО-01,RUB,Other,Россия
RU000A108UJ6,RU000A108UJ6,Новосибирскавтодор БО-01,RUB,Other,Россия
RU000A10CCB8,RU000A10CCB8,ПКО СЗА БО-03,RUB,Financial,Россия
RU000A10D3R8,RU000A10D3R8,СтанкоМашСтрой БО-01,RUB,Industrials,Россия
RU000A1079G1,RU000A1079G1,Мани Капитал 001P-02,RUB,Financial,Россия
RU000A108FC2,RU000A108FC2,ДОМ.РФ 002P-04,RUB,Financial,Россия
RU000A1099W6,RU000A1099W6,Простая еда 001Р-01,RUB,Other,Россия
RU000A1038M5,RU000A1038M5,ГТЛК БО 001P-20,RUB,Financial,Россия
RU000A10BUN7,RU000A10BUN7,ДиректЛизинг БО 002Р-05,RUB,Financial,Россия
RU000A1022E6,RU000A1022E6,ПР-Лизинг БО 002Р-01,RUB,Other,Россия
RU000A1065Y3,RU000A1065Y3,Агротек БО-02,RUB,Consumer,Россия
RU000A103S30,RU000A103S30,ДиректЛизинг БО 001Р-07,RUB,Financial,Россия
RU000A1097S8,RU000A1097S8,Банк ГПБ БО 005Р-04Р,RUB,Financial,Россия
RU000A107225,RU000A107225,Частная пивоварня Афанасий БО-01,RUB,Consumer,Россия
